Postcode 1,Postcode 2,Postcode 3,Date Introduced,User Type,Easting,Northing,Positional Quality,County Code,County Name,Local Authority Code,Local Authority Name,Ward Code,Ward Name,Country Code,Country Name,Region Code,Region Name,Parliamentary Constituency Code,Parliamentary Constituency Name,European Electoral Region Code,European Electoral Region Name,Primary Care Trust Code,Primary Care Trust Name,Lower Super Output Area Code,Lower Super Output Area Name,Middle Super Output Area Code,Middle Super Output Area Name,Output Area Classification Code,Output Area Classification Name,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID
WC2B6EP,WC2B 6EP,WC2B 6EP,06-2000,0,530607,181389,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000914,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.119099,51.516333,Postcode Level,04/01/2018,"(51.516333, -0.119099)",1680924
WC2B6EX,WC2B 6EX,WC2B 6EX,01-1980,0,530633,181332,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000914,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.118746,51.515815,Postcode Level,04/01/2018,"(51.515815, -0.118746)",1680925
WC2B6EY,WC2B 6EY,WC2B 6EY,06-2000,0,530613,181356,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000914,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.119025,51.516035,Postcode Level,04/01/2018,"(51.516035, -0.119025)",1680926
WC2B6JR,WC2B 6JR,WC2B 6JR,01-1980,0,530653,181302,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000914,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.118469,51.515541,Postcode Level,04/01/2018,"(51.515541, -0.118469)",1680927
WC2B6NH,WC2B 6NH,WC2B 6NH,06-2001,0,530503,181487,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.120561,51.517238,Postcode Level,04/01/2018,"(51.517238, -0.120561)",1680930
WC2B6PA,WC2B 6PA,WC2B 6PA,10-2013,0,530518,181445,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.120361,51.516857,Postcode Level,04/01/2018,"(51.516857, -0.120361)",1680931
WC2B6PN,WC2B 6PN,WC2B 6PN,06-2000,0,530526,181428,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.120252,51.516703,Postcode Level,04/01/2018,"(51.516703, -0.120252)",1680932
WC2B6PP,WC2B 6PP,WC2B 6PP,01-1980,0,530524,181436,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.120277,51.516775,Postcode Level,04/01/2018,"(51.516775, -0.120277)",1680933
WC2B6QU,WC2B 6QU,WC2B 6QU,06-2000,0,530536,181393,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.12012,51.516386,Postcode Level,04/01/2018,"(51.516386, -0.12012)",1680934
WC2B6QX,WC2B 6QX,WC2B 6QX,01-1980,0,530543,181396,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.120019,51.516411,Postcode Level,04/01/2018,"(51.516411, -0.120019)",1680935
WC2B6QY,WC2B 6QY,WC2B 6QY,06-2000,0,530536,181393,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.12012,51.516386,Postcode Level,04/01/2018,"(51.516386, -0.12012)",1680936
WC2B6SE,WC2B 6SE,WC2B 6SE,07-2013,1,530502,181456,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.120587,51.51696,Postcode Level,04/01/2018,"(51.51696, -0.120587)",1680937
WC2B6SR,WC2B 6SR,WC2B 6SR,06-2000,0,530566,181332,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.119685,51.515832,Postcode Level,04/01/2018,"(51.515832, -0.119685)",1680938
WC2B6ST,WC2B 6ST,WC2B 6ST,01-1980,0,530574,181317,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.119601,51.515694,Postcode Level,04/01/2018,"(51.515694, -0.119601)",1680939
WC2B6TD,WC2B 6TD,WC2B 6TD,01-1980,0,530582,181277,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.119501,51.515333,Postcode Level,04/01/2018,"(51.515333, -0.119501)",1680940
WC2B6TE,WC2B 6TE,WC2B 6TE,01-1980,1,530611,181237,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.119098,51.514967,Postcode Level,04/01/2018,"(51.514967, -0.119098)",1680941
WC2H0JA,WC2H 0JA,WC2H 0JA,01-1980,0,529911,181082,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129237,51.513735,Postcode Level,04/01/2018,"(51.513735, -0.129237)",1681174
WC2H0JB,WC2H 0JB,WC2H 0JB,12-2000,0,529908,181091,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129277,51.513816,Postcode Level,04/01/2018,"(51.513816, -0.129277)",1681175
WC2H0JE,WC2H 0JE,WC2H 0JE,01-1980,0,529916,181087,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129163,51.513779,Postcode Level,04/01/2018,"(51.513779, -0.129163)",1681176
WC2H0JG,WC2H 0JG,WC2H 0JG,01-1980,0,529920,181124,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129192,51.514231,Postcode Level,04/01/2018,"(51.514231, -0.129192)",1681177
WC2H0JH,WC2H 0JH,WC2H 0JH,12-2000,0,529896,181134,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129434,51.514206,Postcode Level,04/01/2018,"(51.514206, -0.129434)",1681178
WC2H0JN,WC2H 0JN,WC2H 0JN,01-1980,0,529892,181153,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129485,51.514377,Postcode Level,04/01/2018,"(51.514377, -0.129485)",1681179
WC2H0JP,WC2H 0JP,WC2H 0JP,01-1980,1,529885,181169,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.12958,51.514523,Postcode Level,04/01/2018,"(51.514523, -0.12958)",1681180
WC2H0JR,WC2H 0JR,WC2H 0JR,01-1980,0,529889,181189,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129515,51.514701,Postcode Level,04/01/2018,"(51.514701, -0.129515)",1681181
WC2H0LA,WC2H 0LA,WC2H 0LA,01-1980,0,529864,181256,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.12985,51.515309,Postcode Level,04/01/2018,"(51.515309, -0.12985)",1681182
WC2H8AA,WC2H 8AA,WC2H 8AA,01-1993,0,529920,181066,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129114,51.513589,Postcode Level,04/01/2018,"(51.513589, -0.129114)",1681280
WC2H8AB,WC2H 8AB,WC2H 8AB,03-2011,0,529978,181311,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.128188,51.515777,Postcode Level,04/01/2018,"(51.515777, -0.128188)",1681281
WC2H8AD,WC2H 8AD,WC2H 8AD,01-1980,0,529939,181106,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128825,51.513944,Postcode Level,04/01/2018,"(51.513944, -0.128825)",1681282
WC2H8AE,WC2H 8AE,WC2H 8AE,01-1980,1,529934,181081,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128906,51.513721,Postcode Level,04/01/2018,"(51.513721, -0.128906)",1681283
WC2H8AF,WC2H 8AF,WC2H 8AF,12-2000,0,529929,181075,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128981,51.513668,Postcode Level,04/01/2018,"(51.513668, -0.128981)",1681284
WC2H8AG,WC2H 8AG,WC2H 8AG,03-2011,0,530034,181346,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.127368,51.516079,Postcode Level,04/01/2018,"(51.516079, -0.127368)",1681285
WC2H8AH,WC2H 8AH,WC2H 8AH,01-1980,0,529977,181149,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128262,51.514322,Postcode Level,04/01/2018,"(51.514322, -0.128262)",1681286
WC2H8AJ,WC2H 8AJ,WC2H 8AJ,05-2010,0,529964,181317,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.128387,51.515835,Postcode Level,04/01/2018,"(51.515835, -0.128387)",1681287
WC2H8AL,WC2H 8AL,WC2H 8AL,06-1997,0,529995,181172,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.127994,51.514524,Postcode Level,04/01/2018,"(51.514524, -0.127994)",1681288
WC2H8AN,WC2H 8AN,WC2H 8AN,01-1980,0,530024,181211,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.127562,51.514868,Postcode Level,04/01/2018,"(51.514868, -0.127562)",1681289
WC2H8AR,WC2H 8AR,WC2H 8AR,02-2011,1,530034,181346,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.127368,51.516079,Postcode Level,04/01/2018,"(51.516079, -0.127368)",1681290
WC2H8BS,WC2H 8BS,WC2H 8BS,12-2001,0,529929,181183,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128941,51.514638,Postcode Level,04/01/2018,"(51.514638, -0.128941)",1681291
WC2H8BU,WC2H 8BU,WC2H 8BU,02-2005,0,529919,181165,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129091,51.514479,Postcode Level,04/01/2018,"(51.514479, -0.129091)",1681292
WC2H8DA,WC2H 8DA,WC2H 8DA,01-1980,0,530017,181273,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.12764,51.515427,Postcode Level,04/01/2018,"(51.515427, -0.12764)",1681293
WC2H8DE,WC2H 8DE,WC2H 8DE,01-1980,0,529982,181188,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128176,51.514671,Postcode Level,04/01/2018,"(51.514671, -0.128176)",1681294
WC2H8DF,WC2H 8DF,WC2H 8DF,08-1993,0,529982,181188,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128176,51.514671,Postcode Level,04/01/2018,"(51.514671, -0.128176)",1681295
WC2H8DG,WC2H 8DG,WC2H 8DG,01-1980,0,529929,181183,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128941,51.514638,Postcode Level,04/01/2018,"(51.514638, -0.128941)",1681296
WC2H8DH,WC2H 8DH,WC2H 8DH,01-1980,0,529942,181229,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128737,51.515049,Postcode Level,04/01/2018,"(51.515049, -0.128737)",1681297
WC2H8DJ,WC2H 8DJ,WC2H 8DJ,01-1980,0,529929,181233,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128897,51.515089,Postcode Level,04/01/2018,"(51.515089, -0.128897)",1681298
WC2H8DL,WC2H 8DL,WC2H 8DL,12-2000,0,529929,181233,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128922,51.515088,Postcode Level,04/01/2018,"(51.515088, -0.128922)",1681299
WC2H8DN,WC2H 8DN,WC2H 8DN,01-1980,0,530025,181212,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.127547,51.514877,Postcode Level,04/01/2018,"(51.514877, -0.127547)",1681300
WC2H8DP,WC2H 8DP,WC2H 8DP,01-1980,1,530120,181370,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126121,51.516275,Postcode Level,04/01/2018,"(51.516275, -0.126121)",1681301
WC2H8DR,WC2H 8DR,WC2H 8DR,01-1980,0,530161,181371,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.12553,51.516274,Postcode Level,04/01/2018,"(51.516274, -0.12553)",1681302
WC2H8DS,WC2H 8DS,WC2H 8DS,12-1997,0,529995,181172,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.127994,51.514524,Postcode Level,04/01/2018,"(51.514524, -0.127994)",1681303
WC2H8DW,WC2H 8DW,WC2H 8DW,12-2000,0,530141,181405,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.125805,51.516585,Postcode Level,04/01/2018,"(51.516585, -0.125805)",1681304
WC2H8DX,WC2H 8DX,WC2H 8DX,01-1993,0,530133,181413,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.125918,51.516658,Postcode Level,04/01/2018,"(51.516658, -0.125918)",1681305
WC2H8DY,WC2H 8DY,WC2H 8DY,01-1980,0,530134,181383,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.125914,51.516389,Postcode Level,04/01/2018,"(51.516389, -0.125914)",1681306
WC2H8EB,WC2H 8EB,WC2H 8EB,01-1980,0,530126,181391,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126001,51.516464,Postcode Level,04/01/2018,"(51.516464, -0.126001)",1681307
WC2H8ED,WC2H 8ED,WC2H 8ED,10-2008,0,530152,181385,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.125654,51.516402,Postcode Level,04/01/2018,"(51.516402, -0.125654)",1681308
WC2H8EE,WC2H 8EE,WC2H 8EE,06-2001,0,530076,181366,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126756,51.516249,Postcode Level,04/01/2018,"(51.516249, -0.126756)",1681309
WC2H8EG,WC2H 8EG,WC2H 8EG,01-1980,0,530136,181426,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.12587,51.516775,Postcode Level,04/01/2018,"(51.516775, -0.12587)",1681310
WC2H8EH,WC2H 8EH,WC2H 8EH,01-1980,0,530110,181438,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.12624,51.516888,Postcode Level,04/01/2018,"(51.516888, -0.12624)",1681311
WC2H8EJ,WC2H 8EJ,WC2H 8EJ,12-2000,0,530080,181352,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126704,51.516122,Postcode Level,04/01/2018,"(51.516122, -0.126704)",1681312
WC2H8EL,WC2H 8EL,WC2H 8EL,01-1980,0,530080,181360,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126701,51.516194,Postcode Level,04/01/2018,"(51.516194, -0.126701)",1681313
WC2H8EP,WC2H 8EP,WC2H 8EP,12-2000,0,530078,181386,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.12672,51.516428,Postcode Level,04/01/2018,"(51.516428, -0.12672)",1681314
